conversationId	utteranceNum	wizard utterance	user utterance	entity	sentiment
CCPE-da270	12.0	Do you like the movie The Avengers?	Yeah, I do.	Marvel's The Avengers	2.0
CCPE-da270	20.0	Do you like the movie Sicario: Day of the Soldado?	I've seen the trailer but I've never watched it.	Sicario: Day of the Soldado	
CCPE-da270	24.0	Do you like the movie Rambo III?	Yeah, I think that looks pretty good.	Rambo III	2.0
CCPE-da270	30.0	Do you like the movie The First Purge?	I've never seen it.	The First Purge	
CCPE-da270	34.0	Do you like the movie Fifty Shades Freed?	Never seen it.	Fifty Shades Freed	
CCPE-da270	38.0	Do you like the movie Iron Man 3?	Yes. I really do I really do like that movie.	Iron Man 3	2.0
CCPE-da2e2	3.0	What's one of your favorite movies?	Apollo 13	Apollo 13	3.0
CCPE-dbaef	3.0	Okay. Have you seen Superbad?	Yes, I have actually. It's been a long time but yeah, I have seen it.	Superbad	
CCPE-dbaef	7.0	Okay. How about the Matrix?	Yes. I've seen that and I like it a lot actually.	The Matrix	3.0
CCPE-dbaef	9.0	Awesome. What did you like about the Matrix series?	I like how it like opened my mind up a little bit to different perspectives. Like the whole red pill versus blue pill thing. Like I thought that was actually kind of really cool because	the matrix series	2.0
CCPE-dbaef	17.0	Did you like the Jason Bourne movies?	I don't know if I've actually seen them, and if I have, I don't remember. So I'm indifferent towards them, I guess.	jason bourne	0.0
CCPE-dbc52	3.0	Can you name a particular movie that you like?	The Beach	The Beach	2.0
CCPE-dbc52	9.0		Let's see. Avengers.	Marvel's The Avengers	
CCPE-dbc52	13.0	Do you like the movie The Hate U Give?	You know what? I've never heard of it.	The Hate U Give	
CCPE-dbc52	15.0	Do you like the movie deadpool 2?	It's okay. It's kind of up there with Avengers, but I could leave at that.	Deadpool 2	1.0
CCPE-dbc52	19.0	Do you like the movie Papillon?	Yes.	Papillon	2.0
CCPE-dbc52	24.0	Do you like the movie A Quiet Place?	Yes, absolutely.	A Quiet Place	2.0
CCPE-dbc52	30.0	Do you like the movie Halloween?	Yeah. Yeah. That was pretty good.	Halloween	2.0
CCPE-dbd31	2.0		Black Panther	Black Panther	
CCPE-dbd31	6.0	Ok. now. Could you tell the name of a movie that you dislike?	Pretty much any horror movie. I'd say Or maybe like A Quiet Place was the only one I can really think of cuz to be honest, when I see horror movies' advertisements, I just usually kind of tune them out. But that one just seems kind of dumb to me. It was a world where you had to be completely quiet, otherwise the monsters were going to get you. It just didn't seem very realistic.	A Quiet Place	-2.0
CCPE-dbd31	11.0	Have you watched the movie Bridesmaids?	Yeah, I've seen that.	Bridesmaids	
CCPE-dbd31	17.0	what is it about this kind of movie that you like the most	Generally if the acting's good and it's funny, you know, movies like that, kind of like The Hangover, Road Trip.	Road Trip	2.0
CCPE-dbd31	17.0	what is it about this kind of movie that you like the most	Generally if the acting's good and it's funny, you know, movies like that, kind of like The Hangover, Road Trip.	The Hangover	2.0
CCPE-dbd31	21.0	Alright. Have you watched the movie Jason Bourne?	Yeah, I've seen those. The first couple. I didn't really stick with it.	Jason Bourne	
CCPE-dc73f	5.0	What was the last movie you saw that you liked?	Harry Potter and the Deathly Hallows	Harry Potter and the Deathly Hallows - Part 1	2.0
CCPE-dc73f	15.0	Have you seen The Dark Knight Rises?	I have. Many years ago.	The Dark Knight Rises	
CCPE-dc73f	23.0		Yeah, I've seen most most Purge movies.	purge	
CCPE-dc73f	25.0	What do you not like about The Purge movies?	I I think they're not that well done. It's like it's not that scary. A lot of the acting doesn't seem super believable as the line. There's a whole lot that I don't like about this movies.	the purge	-2.0
CCPE-dd15c	3.0	Can you give me an example of a movie you remember liking?	I like Avengers: Infinity War.	Avengers: Infinity War	2.0
CCPE-dd15c	12.0	are you planning on watching the new jurassic world movie?	I am planning on watching the movie, as soon as I can get some friends together to go.	Jurassic World: Fallen Kingdom	
CCPE-ddb2f	8.0	Alright. Can you name a bad movie?	Sure. The Ugly Truth is a bad movie.	The Ugly Truth	-2.0
CCPE-ddb2f	13.0	Got it. Have you seen Bridesmaids?	Yes, I have.	Bridesmaids	
CCPE-ddb2f	21.0	How about Skyscraper?	I think that might be a recent one maybe with The Rock. I have not seen that.	Skyscraper	
CCPE-ddb2f	25.0	okay, how about Nocturnal animals?	Oh god, no.	Nocturnal Animals	
CCPE-de4ff	3.0	Can you name a particular movie that you like?	Sure. Good Will Hunting is one of my favorite movies.	Good Will Hunting	3.0
CCPE-de4ff	7.0	Can you name a movie that you do not like?	Sure. I don't like the Titanic.	Titanic	-2.0
CCPE-de4ff	12.0	Do you like the movie Insurgent?	I do.	Insurgent	-2.0
CCPE-de4ff	14.0	What do you like about this movie? Please give me 2 reasons.	Sure. Insurgent is a sequel to Divergent and it I like the first one and the second one is very good. It is a good a really good continuation of the of the story and it's a a nice sort of second look into the characters that we met the first time but in a really showing them in a completely different not a completely different make but in a different light that we saw	Divergent	2.0
CCPE-de4ff	14.0	What do you like about this movie? Please give me 2 reasons.	Sure. Insurgent is a sequel to Divergent and it I like the first one and the second one is very good. It is a good a really good continuation of the of the story and it's a a nice sort of second look into the characters that we met the first time but in a really showing them in a completely different not a completely different make but in a different light that we saw	Insurgent	2.0
CCPE-de4ff	17.0	Do you like the movie Interstellar?	I haven't seen Interstellar.	Interstellar	
CCPE-de4ff	23.0		Yeah, I I like Star Wars movies. Yes.	star wars	2.0
CCPE-de4ff	25.0	What do you like about this movie? Please give me 2 reasons.	Sure. It is Star Wars mythology and the world that they create is really something special, and this definitely continues that. The other thing is that it's just It's quite a world that they've created, so it's exciting. So it really is a nice escape, and it's incredibly detailed, so it helps to sort of create this other world. It's a lot to follow, but it is enjoyable.	star wars	2.0
CCPE-de4ff	27.0	Do you like the movie Batman v Superman: Dawn of Justice?	It's not my favorite. No.	Batman v Superman: Dawn of Justice	-2.0
CCPE-de617	5.0	Is there a romance movie you like?	How to Lose a Guy in 10 Days	How to Lose a Guy in 10 Days	2.0
CCPE-de617	9.0	interesting, is there a movie you do not like?	I don't like 10 Things I Hate About You.	10 Things I Hate About You	-2.0
CCPE-de617	13.0	ok, have you seen the movie Mission: Impossible	No.	Mission: Impossible	
CCPE-de617	15.0	How about the movie Finding Nemo?	Yeah.	Finding Nemo	
CCPE-de75b	5.0	Is there a movie that you like?	One of my favorite comedy movies It might be a little bit childish, but is Jim Carrey's Ace Ventura. This was back in the day during the 1990s.	Ace Ventura: Pet Detective	3.0
CCPE-de75b	9.0	How about a movie you did not like?	A movie that I didn't like much it really isn't comedy but I guess it's more of a drama type movie, it was Children of Men. I I mean it got good ratings and all that, but I didn't I didn't think that it was that good.	Children of Men	-2.0
CCPE-de75b	13.0	Well then have you seen Forest Gump?	Yes, I have seen Forrest Gump.	Forrest Gump	
CCPE-de75b	15.0	What is it about these kinds of movies that you like or dislike?	I think Forrest Gump was was a pretty movie. It was kind of heartwarming, touching, the story about I guess you would say an underdog going through certain phases in life, and coming out to be one of the most recognized people in the US. Then at most of the times, he didn't even know what was going on, it seems like. Overall	Forrest Gump	2.0
CCPE-de945	3.0	Can you name a particular movie that you like?	Die Hard	Die Hard	2.0
CCPE-de945	7.0	Can you name a movie that you do not like?	I didn't enjoy Casino very well.	Casino	-2.0
CCPE-de945	11.0	Do you like the movie Interstellar?	Yes.	Interstellar	2.0
CCPE-de945	15.0	Do you like the movie Rambo: First Blood Part II?	Yes I do.	Rambo: First Blood Part II	2.0
CCPE-de945	19.0	Do you like the movie Forrest Gump?	Yes, I do.	Forrest Gump	2.0
CCPE-de945	23.0	Do you like the movie Avengers: Age of Ultron?	Yes, I do.	Avengers: Age of Ultron	2.0
CCPE-dfe99	1.0	Hello, can you please name one of your favourite movie?	One of my favorite movies is The Avengers.	Marvel's The Avengers	3.0
CCPE-dfe99	7.0	Ok. now. Could you tell the name of a movie that you dislike?	I dislike the movie Forrest Gump.	Forrest Gump	-2.0
CCPE-dfe99	13.0	Have you watched the movie Dunkirk?	No, I haven't.	Dunkirk	
CCPE-dfe99	15.0	what about Whiplash?	No.	Whiplash	
CCPE-dfe99	17.0	how about Reservoir Dogs?	Yes, but I don't remember it too much.	Reservoir Dogs	
CCPE-dfe99	23.0	Have you watched the movie The Shape of Water	No, not yet, but I look forward to watching it.	The Shape of Water	1.0
CCPE-dfe99	25.0	what about Spotlight	No, I haven't.	Spotlight	
CCPE-dfe99	29.0	Goodfellas	Yes.	GoodFellas	
CCPE-e0f7c	1.0	What kind of movies to you like, and why do you like this type of movie?	I like comedy movies like Adam Sandler movies. I like The Waterboy. I like Happy Gilmore.	Happy Gilmore	2.0
CCPE-e0f7c	1.0	What kind of movies to you like, and why do you like this type of movie?	I like comedy movies like Adam Sandler movies. I like The Waterboy. I like Happy Gilmore.	The Waterboy	2.0
CCPE-e0f7c	3.0	Can you name a particular movie that you like?	I like The Waterboy because he makes me laugh, it's it's a feel good story. It's for good versus evil, conquering your fears.	The Waterboy	2.0
CCPE-e0f7c	6.0		Project X I just It was It didn't have much of a plot, just just just a bunch of people running around. It didn't really	Project X	-2.0
CCPE-e0f7c	9.0	Do you like the movie Halloween?	Yeah. I like that movie. I like scary movies.	Halloween	2.0
CCPE-e0f7c	15.0	Do you like the movie The Purge: Election Year?	No, I have never seen that movie.	The Purge: Election Year	
CCPE-e0f7c	19.0	Do you like the movie Star Wars: The Last Jedi?	Yes, I do like that because light sabers, the action, the movement of the spaceships around in space, the fights between	Star Wars: The Last Jedi	2.0
CCPE-e0f7c	23.0	Do you like the movie the Other Side of the Wind?	I've never heard of that movie.	The Other Side of the Wind	
CCPE-e0f7c	25.0		I never seen that movie. I've I've I've seen a Harry Porter movie but not that not that one.	harry porter	
CCPE-e16db	5.0	Can you name a particular movie you like?	I like the movie White Chicks.	White Chicks	2.0
CCPE-e16db	11.0	Gotcha. Can you tell me a movie you did not like?	I didn't like Indiana Jones and the Crystal Skull.	Indiana Jones and the Kingdom of the Crystal Skull	-2.0
CCPE-e16db	17.0	Did you like the Matrix?	It was all right.	The Matrix	1.0
CCPE-e19ac	1.0	Do you like movies like Superbad?	I don't remember what the exact premise of the movie is, but I I did like Superbad. I thought it was really funny and original.	Superbad	2.0
CCPE-e19ac	5.0		Oh yeah, I love superhero movies. Haven't seen a really bad one, although Suicide Squad wasn't very good, but it wasn't super It wasn't bad. It was But the Marvel movies are I loved all of those. Especially the Thor part of the series.	Suicide Squad	0.0
CCPE-e19ac	5.0		Oh yeah, I love superhero movies. Haven't seen a really bad one, although Suicide Squad wasn't very good, but it wasn't super It wasn't bad. It was But the Marvel movies are I loved all of those. Especially the Thor part of the series.	Thor	3.0
CCPE-e19ac	5.0		Oh yeah, I love superhero movies. Haven't seen a really bad one, although Suicide Squad wasn't very good, but it wasn't super It wasn't bad. It was But the Marvel movies are I loved all of those. Especially the Thor part of the series.	marvel movies	2.0
CCPE-e19ac	7.0	Do you like movies like The Hunger Games?	I enjoyed the first Hunger Games a lot. The second one was pretty good, but then when they split the book up into two sections, the the third and fourth one just kind of was so slow to me. I mean I went I went and saw them, but they weren't nowhere near as good as the first two. Just like splitting that last movie up just kind of really ruined the franchise.	The Hunger Games	3.0
CCPE-e19ac	7.0	Do you like movies like The Hunger Games?	I enjoyed the first Hunger Games a lot. The second one was pretty good, but then when they split the book up into two sections, the the third and fourth one just kind of was so slow to me. I mean I went I went and saw them, but they weren't nowhere near as good as the first two. Just like splitting that last movie up just kind of really ruined the franchise.	The Hunger Games: Catching Fire	2.0
CCPE-e19ac	9.0	Can you say a little more about that please?	I don't know. I mean, I just didn't like the I like The Hunger Games, but I didn't like the way it was presented the last two movies, split up like that. It just wasn't very good. I liked the first two though a lot, especially the first one. The first one was really good and stayed true to the book, but the third and then the fourth one just wasn't very good.	The Hunger Games	2.0
CCPE-e1cc0	3.0	Have you seen Rampage?	Oh, no actually. I haven't seen that.	Rampage	
CCPE-e1cc0	5.0	Have you seen Fifty Shades of Grey?	No, I haven't seen that.	Fifty Shades of Grey	
